"principio_attivo","principio_attivo_confezione","atc","id","farmaco","farmaco_confezione",
"Sodio cloruro","500 ML 0","9% - USO PARENTERALE","B05BB01",32182038,"SODIO CLORURO","AFF"
"Sodio cloruro","500 ML 0","9% - USO PARENTERALE","B05BB01",33855040,"SODIO CLORURO","AFF"
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40658015,"ACIDO IBANDRONICO ALTER","""150 MG COMPRESSE RIVESTITE CON FILM"" 1COMPRESSA IN BLISTER PA/AL/PVC-AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",41233014,"ACIDO IBANDRONICO BLUEFISH","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PA/AL/PVC/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",42156063,"ACIDO IBANDRONICO CRINOS","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PVC/PVDC/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40186013,"ACIDO IBANDRONICO DOC GENERICI","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER OPA-AL-PVC-AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",42063178,"ACIDO IBANDRONICO EG","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PVC/PVDC/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40834018,"ACIDO IBANDRONICO GERMED","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER AL/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40655019,"ACIDO IBANDRONICO MYLAN","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER AL/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40833016,"ACIDO IBANDRONICO PENSA","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER AL/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40191013,"ACIDO IBANDRONICO SANDOZ","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PVC/ACLR/PVC/ALU",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",42419034,"ACIDO IBANDRONICO TECNIGEN","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PVDC/PVC/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40366039,"ACIDO IBANDRONICO TEVA","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PA/AL/PVC-AL/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",40007041,"ACIDO IBANDRONICO ZENTIVA","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PVC/PVDC/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",36899019,"BONVIVA","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER AL/AL",
"Sodio ibandronato","1 UNITA' 150 MG - USO ORALE","M05BA06",39672011,"BONVIVA","""150 MG COMPRESSE RIVESTITE CON FILM"" 1 COMPRESSA IN BLISTER PVC/AL",
"Sodio Risedronato","2 UNITA' 75 MG - USO ORALE","M05BA07",34568143,"ACTONEL","""75 MG COMPRESSE RIVESTITE CON FILM"" 2 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Sodio Risedronato","2 UNITA' 75 MG - USO ORALE","M05BA07",34570147,"OPTINATE","""75 MG COMPRESSE RIVESTITE CON FILM"" 2 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Sodio Risedronato","2 UNITA' 75 MG - USO ORALE","M05BA07",40686014,"RISEDRONATO DOC","""75 MG COMPRESSE RIVESTITE CON FILM"" 2 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Sodio Risedronato","2 UNITA' 75 MG - USO ORALE","M05BA07",42760013,"RISEDRONATO MYLAN PHARMA","""75 MG COMPRESSE RIVESTITE CON FILM"" 2 COMPRESSE IN BLISTER ACLAR/PVC/AL",
"Sodio Risedronato","2 UNITA' 75 MG - USO ORALE","M05BA07",41378011,"RISEDRONATO SANDOZ GMBH","""75 MG COMPRESSE RIVESTITE CON FILM"" 2 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Sodio Risedronato","2 UNITA' 75 MG - USO ORALE","M05BA07",40924019,"RISEDRONATO TEVA PHARMA","""75 MG COMPRESSE RIVESTITE CON FILM"" 2 COMPRESSE IN BLISTER PVC/AL",
"Sodio Risedronato","28 UNITA' 5 MG - USO ORALE","M05BA07",34568030,"ACTONEL","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 (2X14) COMPRESSE IN BLISTER",
"Sodio Risedronato","28 UNITA' 5 MG - USO ORALE","M05BA07",34570034,"OPTINATE","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 (2X14) COMPRESSE IN BLISTER",
"Sodio Risedronato","28 UNITA' 5 MG - USO ORALE","M05BA07",40181024,"RISEDRONATO GERMED","""5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39615012,"ACRIDON","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",34568105,"ACTONEL","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39518016,"BENCOMIN","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39554011,"CEDRAVIS","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39521012,"FODREN","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40044012,"MEDEOROS","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",34570109,"OPTINATE","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39520010,"RILOVANS","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40647012,"RISECEUS","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER AL/PVC",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39519018,"RISECTOL","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER AL/PVC",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40526168,"RISEDRONATO ACTAVIS","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER AL/PVC",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39553033,"RISEDRONATO ALTER","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40835112,"RISEDRONATO AUROBINDO","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40749018,"RISEDRONATO BLUEFISH","""35 MG COMPRESSE RIVESTITE"" CON FILM 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40116016,"RISEDRONATO DOC GENERICI","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39970227,"RISEDRONATO EG","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40181099,"RISEDRONATO GERMED","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40069039,"RISEDRONATO MYLAN","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",41186115,"RISEDRONATO MYLAN","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/ACLAR/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",41475029,"RISEDRONATO PENSA","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER OPA-AL-PVC-AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39806031,"RISEDRONATO RANBAXY","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PA/ALU/PVC",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40178030,"RISEDRONATO SANDOZ","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER AL/PVC",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",42788012,"RISEDRONATO TECNIGEN","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",40029035,"RISEDRONATO TEVA","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39555014,"RISENCAL","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39556016,"TRIMMER","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sodio Risedronato","4 UNITA' 35 MG - USO ORALE","M05BA07",39969100,"VESNAR","""35 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sotalolo","40 UNITA' 80 MG - USO ORALE","C07AA07",23245020,"SOTALEX","40 COMPRESSE 80 MG",
"Sotalolo","40 UNITA' 80 MG - USO ORALE","C07AA07",29517012,"SOTALOLO","40 COMPRESSE 80 MG",
"Sotalolo","40 UNITA' 80 MG - USO ORALE","C07AA07",35751015,"SOTALOLO","""80 MG COMPRESSE"" 40 COMPRESSE",
"Sotalolo","40 UNITA' 80 MG - USO ORALE","C07AA07",37544121,"SOTALOLO ERREKAPPA","""80 MG COMPRESSE"" 40 COMPRESSE IN BLISTER PVC/AL",
"Sotalolo","40 UNITA' 80 MG - USO ORALE","C07AA07",35453125,"SOTALOLO MYLAN GENERICS","40 COMPRESSE 80 MG IN BLISTER OPACO PVC/AL",
"Sotalolo","40 UNITA' 80 MG - USO ORALE","C07AA07",35859040,"SOTALOLO TEVA","40 COMPRESSE 80 MG",
"Sotalolo","50 UNITA' 80 MG - USO ORALE","C07AA07",29528027,"RYTMOBETA","""80 MG COMPRESSE""50 COMPRESSE",
"Sotalolo","50 UNITA' 80 MG - USO ORALE","C07AA07",35453137,"SOTALOLO MYLAN GENERICS","50 COMPRESSE 80 MG IN BLISTER OPACO PVC/AL",
"Spiramicina","12 UNITA' 3.000.000 UI - USO ORALE","J01FA02",12322020,"ROVAMICINA","12 COMPRESSE 3.000.000 UI",
"Spiramicina","12 UNITA' 3.000.000 UI - USO ORALE","J01FA02",33291016,"SPIRAMICINA MYLAN GENERICS","""3.000.000 UI COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE",
"Spiramicina","12 UNITA' 3.000.000 UI - USO ORALE","J01FA02",33293010,"SPIROMIX","""3.000.000 UI COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE RIVESTITE CON FILM",
"Sucralfato","30 UNITA' 1000 MG - USO ORALE","A02BX02",31838016,"SUCRALFATO GERMED","""1"" 30 BUSTINE GRANULATO PER USO ORALE 1 G",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",22803074,"ANTEPSIN","""2 G POLVERE ORALE"" 30 BUSTINE",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",32885030,"DEGASTRIL","30 BUSTINE GRANULATO SOSP ORALE 2 G",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",27819022,"GASTROGEL","""2 G/10ML GEL ORALE"" 30 BUSTINE 10 ML",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",32101026,"SUCRALFATO","""2000"" 30 BUSTINE POLV SOSP ORALE 2 G",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",34788012,"SUCRALFATO","""2 G GRANULATO PER SOSPENSIONE ORALE"" 30 BUSTINE",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",31838028,"SUCRALFATO GERMED","""2"" 30 BUSTINE GRANULATO PER USO ORALE 2 G",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",25822053,"SUCRALFIN","30 BUSTINE GRANULATO 2 G",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",25724055,"SUCRAMAL","""2 G GRANULATO PER SOSPENSIONE ORALE"" 30 BUSTINE",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",25652052,"SUCRATE","""2 G/10 ML"" GEL ORALE 30 BUSTINE 10 ML",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",32882021,"SUCRORIL","""2 G GRANULATO PER SOSPENSIONE ORALE"" 30 BUSTINE",
"Sucralfato","30 UNITA' 2000 MG - USO ORALE","A02BX02",33379013,"SUGAR","""2G POLVERE PER SOSPENSIONE ORALE "" 30 BUSTINE",
"Sucralfato","40 UNITA' 1000 MG - USO ORALE","A02BX02",22803035,"ANTEPSIN","""1 G COMPRESSE"" 40 COMPRESSE",
"Sucralfato","40 UNITA' 1000 MG - USO ORALE","A02BX02",32885016,"DEGASTRIL","""1 G COMPRESSE MASTICABILI"" 40 COMPRESSE",
"Sucralfato","40 UNITA' 1000 MG - USO ORALE","A02BX02",25822026,"SUCRALFIN","40 COMPRESSE 1 G",
"Sucralfato","40 UNITA' 1000 MG - USO ORALE","A02BX02",25724067,"SUCRAMAL","""1 G COMPRESSE"" 40 COMPRESSE",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",27975059,"IMIGRAN","""100 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",38130213,"SUMATRIPTAN ACTAVIS","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",38111213,"SUMATRIPTAN DOC GENERICI","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",38877092,"SUMATRIPTAN DR REDDY'S","""100 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER AL/PVDC/PVC",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",37484096,"SUMATRIPTAN EG","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER OPA/AL/PVC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",37535097,"SUMATRIPTAN GERMED","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER OPA/AL/PVC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",39384122,"SUMATRIPTAN MYLAN GENERICS","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PA-AL-PVC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",38636231,"SUMATRIPTAN SANDOZ","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",37998123,"SUMATRIPTAN TEVA","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",37772365,"SUMATRIPTAN ZENTIVA","""100 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Sumatriptan","4 UNITA' 100 MG - USO ORALE","N02CC01",38897144,"TRIPTALIDON","""100 MG COMPRESSE"" 4 COMPRESSE IN BLISTER AL/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",27975073,"IMIGRAN","""50 MG COMPRESSE RIVESTITE"" CON FILM 4 COMPRESSE",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",38130035,"SUMATRIPTAN ACTAVIS","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",38111035,"SUMATRIPTAN DOC GENERICI","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",38877039,"SUMATRIPTAN DR REDDY'S","""50 MG COMPRESSE RIVESTITE CON FILM"" 4 COMPRESSE IN BLISTER AL/PVDC/PVC",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",37484033,"SUMATRIPTAN EG","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER OPA/AL/PVC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",37535034,"SUMATRIPTAN GERMED","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER OPA/AL/PVC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",39384033,"SUMATRIPTAN MYLAN GENERICS","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PA-AL-PVC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",38636080,"SUMATRIPTAN SANDOZ","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",37998034,"SUMATRIPTAN TEVA","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",37772124,"SUMATRIPTAN ZENTIVA","""50 MG COMPRESSE RIVESTITE"" 4 COMPRESSE IN BLISTER AL/AL",
"Sumatriptan","4 UNITA' 50 MG - USO ORALE","N02CC01",38897031,"TRIPTALIDON","""50 MG COMPRESSE"" 4 COMPRESSE IN BLISTER AL/AL",
"Tacrolimus","30 UNITA' 0","5 MG - USO ORALE","L04AD02",41180062,"ADOPORT",
"Tacrolimus","30 UNITA' 0","5 MG - USO ORALE","L04AD02",29485099,"PROGRAF",
"Tacrolimus","30 UNITA' 0","5 MG - USO ORALE","L04AD02",40254029,"TACNI",
"Tacrolimus","30 UNITA' 0","5 MG - USO ORALE","L04AD02",40384024,"TACROLIMUS ACCORD HEALTHCARE",
"Tacrolimus","30 UNITA' 0","5 MG - USO ORALE","L04AD02",40203022,"TACROLIMUS MYLAN GENERICS",
"Tacrolimus","30 UNITA' 5 MG - USO ORALE","L04AD02",41180264,"ADOPORT","""5 MG CAPSULE RIGIDE"" 30 CAPSULE IN BLISTER PVC/PE/PVDC/AL",
"Tacrolimus","30 UNITA' 5 MG - USO ORALE","L04AD02",29485048,"PROGRAF","""5 MG CAPSULE RIGIDE"" 30 CAPSULE",
"Tacrolimus","30 UNITA' 5 MG - USO ORALE","L04AD02",40254169,"TACNI","""5 MG CAPSULE RIGIDE"" 30 CAPSULE IN BLISTER AL/PVC/PVDC",
"Tacrolimus","30 UNITA' 5 MG - USO ORALE","L04AD02",40203147,"TACROLIMUS MYLAN GENERICS","""5 MG CAPSULE RIGIDE"" 30 CAPSULE IN BLISTER PVC/PVDC/AL",
"Tacrolimus","60 UNITA' 1 MG - USO ORALE","L04AD02",41180187,"ADOPORT","""1 MG CAPSULE RIGIDE"" 60 CAPSULE IN BLISTER PVC/PE/PVDC/AL",
"Tacrolimus","60 UNITA' 1 MG - USO ORALE","L04AD02",29485075,"PROGRAF","""1 MG CAPSULE RIGIDE"" 60 CAPSULE",
"Tacrolimus","60 UNITA' 1 MG - USO ORALE","L04AD02",40254120,"TACNI","""1 MG CAPSULE RIGIDE"" 60 CAPSULE IN BLISTER AL/PVC/PVDC",
"Tacrolimus","60 UNITA' 1 MG - USO ORALE","L04AD02",40384099,"TACROLIMUS AHCL","""1 MG CAPSULE RIGIDE"" 60 CAPSULE IN BLISTER AL/AL",
"Tacrolimus","60 UNITA' 1 MG - USO ORALE","L04AD02",40203109,"TACROLIMUS MYLAN GENERICS","""1 MG CAPSULE RIGIDE"" 60 CAPSULE IN BLISTER PVC/PVDC/AL",
"Tamoxifene","20 UNITA' 20 MG - USO ORALE","L02BA01",23362041,"NOLVADEX","""D"" 20 COMPRESSE 20 MG",
"Tamoxifene","20 UNITA' 20 MG - USO ORALE","L02BA01",33869025,"NOMAFEN","""20 MG COMPRESSE RIVESTITE"" 20 COMPRESSE RIVESTITE",
"Tamoxifene","20 UNITA' 20 MG - USO ORALE","L02BA01",34790028,"TAMOXENE","""20 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE",
"Tamoxifene","20 UNITA' 20 MG - USO ORALE","L02BA01",33688021,"TAMOXIFENE","""20 MG"" 20 COMPRESSE RIVESTITE CON FILM",
"Tamoxifene","20 UNITA' 20 MG - USO ORALE","L02BA01",34425049,"TAMOXIFENE","""20 MG"" 20 COMPRESSE RIVESTITE CON FILM",
"Tamoxifene","20 UNITA' 20 MG - USO ORALE","L02BA01",33617022,"TAMOXIFENE RATIOPHARM","""20 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE",
"Tamoxifene","30 UNITA' 10 MG - USO ORALE","L02BA01",27433010,"KESSAR","30 COMPRESSE 10 MG",
"Tamoxifene","30 UNITA' 10 MG - USO ORALE","L02BA01",23362039,"NOLVADEX","30 COMPRESSE 10 MG",
"Tamoxifene","30 UNITA' 10 MG - USO ORALE","L02BA01",33869013,"NOMAFEN","""10 MG COMPRESSE RIVESTITE"" 30 COMPRESSE RIVESTITE",
"Tamoxifene","30 UNITA' 10 MG - USO ORALE","L02BA01",34790016,"TAMOXENE","""10 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE",
"Tamoxifene","30 UNITA' 10 MG - USO ORALE","L02BA01",33688019,"TAMOXIFENE","""10 MG"" 30 COMPRESSE RIVESTITE CON FILM",
"Tamoxifene","30 UNITA' 20 MG - USO ORALE","L02BA01",27433022,"KESSAR","30 COMPRESSE 20 MG",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36908010,"ANTUNES",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36965010,"BOTAM",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36943013,"LURA",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",32647024,"OMNIC","CNA"
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",30106013,"PRADIF","CNA"
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36945018,"TAMLIC",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37007034,"TAMSULOSIN DOC GENERICI",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37022035,"TAMSULOSIN PENSA",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37483070,"TAMSULOSIN RANBAXY",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37014038,"TAMSULOSIN TEVA",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36950018,"TAMSULOSINA ABC",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37277011,"TAMSULOSINA ACTAVIS",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36954016,"TAMSULOSINA ALMUS",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37001031,"TAMSULOSINA ANGENERICO",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37020029,"TAMSULOSINA ASTELLAS PHARMA EUROPE",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",40917080,"TAMSULOSINA AUROBINDO",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37002045,"TAMSULOSINA EG",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36949016,"TAMSULOSINA FG",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37373038,"TAMSULOSINA FIDIA",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37016033,"TAMSULOSINA GERMED",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37013036,"TAMSULOSINA HEXAL",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37004037,"TAMSULOSINA MYLAN GENERICS",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37010030,"TAMSULOSINA SANDOZ",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",36953014,"TAMSULOSINA SIGMA TAU GENERICS",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37011032,"TAMSULOSINA ZENTIVA",
"Tamsulosina","20 UNITA' 0","4 MG - USO ORALE","G04CA02",37000015,"UROMEN",
"Telmisartan","28 UNITA' 20 MG -  USO ORALE","C09CA07",34328106,"MICARDIS","""20 MG COMPRESSE"" 28 COMPRESSE",
"Telmisartan","28 UNITA' 20 MG -  USO ORALE","C09CA07",34326126,"PRITOR","""20 MG COMPRESSE ""28 COMPRESSE",
"Telmisartan","28 UNITA' 20 MG -  USO ORALE","C09CA07",41007028,"TELMISARTAN ACTAVIS","""20 MG COMPRESSA-USO ORALE-BLISTER (ALU/ALU)28 COMPRESSE",
"Telmisartan","28 UNITA' 20 MG -  USO ORALE","C09CA07",40866016,"TELMISARTAN DOC GENERICI","""20 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/AL",
"Telmisartan","28 UNITA' 20 MG -  USO ORALE","C09CA07",41183031,"TELMISARTAN EG","""20 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/AL",
